GameID	Precipitation	SnowFall	SnowDepth	MaxTemperature	MinTemperature	FogFlag	ThunderFlag	HailFlag	DustFlag	HighWindFlag	RainFlag	SnowFlag	UnknownPrecipFlag
2768	3	0	0	57	48	0	0	0	0	0	0	0	0
2769	2	2	2	35	30	0	0	0	0	0	0	0	0
2770	0	0	0	42	30	1	0	0	0	0	1	1	0
2771	0	0	0	33	17	0	0	0	0	0	0	0	0
2772	0	0	0	32	21	0	0	0	0	0	0	0	0
2773	2	0	0	42	33	0	0	0	0	0	0	0	0
2774	15			46	35	0	0	0	0	0	0	0	0
2775	3	3	5	32	30	1	0	0	0	0	0	1	0
2776	0	0	0	53	37	0	0	0	0	0	0	0	0
2777	32			57	42	0	0	0	0	0	0	0	0
2778	16	0	0	46	37	0	0	0	0	0	0	0	0
2779	25	0	0	57	50	0	0	0	0	0	0	0	0
2780	25	0	0	57	50	0	0	0	0	0	0	0	0
2781	2	0	0	35	60	0	0	0	0	0	0	0	0
2782	0	0	0	55	42	0	0	0	0	0	0	0	0
2783	4	0	0	46	30	0	0	0	0	0	0	0	0
2784	0	0		39	35	0	0	0	0	0	0	0	0
2785	0	0	0	66	39	0	0	0	0	0	0	0	0
2786	1			39	33	0	0	0	0	0	0	0	0
2787	0	0	0	44	24	0	0	0	0	0	0	0	0
2788	0	0	2	32	19	1	0	0	0	0	0	0	0
2789	0	0	0	57	42	0	0	0	0	0	0	0	0
2790	3	0	0	57	33	0	0	0	0	0	0	0	0
2791	2	0	0	55	41	0	0	0	0	0	0	0	0
2792	0	0	0	73	64	0	0	0	1	0	0	0	0
2793	10	0	0	60	53	0	0	0	0	0	1	0	0
2794	0	0	0	73	50	0	0	0	0	0	0	0	0
2795	0	0	0	64	33	0	0	0	0	0	0	0	0
2796	1	0	0	55	46	0	0	0	0	0	0	0	0
2797	1			71	62	0	0	0	0	0	0	0	0
2798	1	0	0	87	78	0	0	0	0	0	1	0	0
2799	0	0	0	75	53	0	0	0	0	0	0	0	0
2800	0	0	0	75	51	0	0	0	0	0	0	0	0
2801	0	0	0	66	39	0	0	0	0	0	0	0	0
2802	0			86	59	0	0	0	0	0	0	0	0
2803	6	0	0	50	68	0	0	0	0	0	0	0	0
2804	4	0	0	66	50	0	0	0	0	0	0	0	0
2805	0	0		69	46	0	0	0	0	0	0	0	0
2806	0	0	0	71	51	0	0	0	0	0	0	0	0
2807	46	0	0	59	51	0	0	0	0	0	0	0	0
2808	0	0	0	84	41	1	0	0	1	0	0	0	0
2809	0	0	0	71	48	0	0	0	0	0	0	0	0
2810	0	0	0	66	51	0	0	0	0	0	0	0	0
2811	0	0	0	75	48	0	0	0	0	0	0	0	0
2812	0	0	0	71	62	0	0	0	0	0	0	0	0
2813	0	0	0	75	48	1	0	0	1	0	0	0	0
2814	0	0	0	66	42	0	0	0	0	0	0	0	0
2815	0	0	0	87	53	0	0	0	0	0	0	0	0
2816	0	0	0	84	59	0	0	0	0	0	0	0	0
2817	0			69	51	0	0	0	0	0	0	0	0
2818	0	0	0	75	41	0	0	0	0	0	0	0	0
2819	0	0		62	42	0	0	0	0	0	0	0	0
2820	0	0	0	64	53	0	0	0	0	0	0	0	0
2821	0	0	0	66	33	0	0	0	0	0	0	0	0
2822	5	0	0	46	42	0	0	0	0	0	0	0	0
2823	0	0	0	78	37	0	0	0	0	0	0	0	0
2824	52	0	0	46	50	0	0	0	0	0	0	0	0
2825	0	0	0	69	55	0	0	0	1	0	0	0	0
2826	0	0	0	75	51	0	0	0	1	0	0	0	0
2827	0	0	0	53	46	1	0	0	0	0	1	0	0
2828	7	0	0	66	62	0	0	0	0	0	0	0	0
2829	0	0	0	64	55	1	0	0	1	0	1	0	0
2830	0	0	0	53	35	0	0	0	0	0	0	0	0
2831	0	0	0	62	51	0	0	0	0	0	0	0	0
2832	27	0	0	50	64	0	0	0	0	0	0	0	0
2833	0	0	0	55	30	0	0	0	0	0	0	0	0
2834	0	0	0	64	37	0	0	0	0	0	0	0	0
2835	0			64	53	0	0	0	0	0	0	0	0
2836	0	0	0	80	62	0	0	0	0	0	0	0	0
2837	0			73	46	0	0	0	0	0	0	0	0
2838	0	0	0	66	46	0	0	0	0	0	0	0	0
2839	0	0	0	68	51	0	0	0	0	0	0	0	0
2840	2	0	0	75	57	1	0	0	1	0	1	0	0
2841	0	0	0	73	37	0	0	0	0	0	0	0	0
2842	0			75	55	0	0	0	0	0	0	0	0
2843		0	0	71	53	0	0	0	0	0	0	0	0
2844				66	53	0	0	0	0	0	0	0	0
2845	13	10	10	35	21	0	0	0	0	0	0	0	0
2846	0	0	0	71	51	0	0	0	1	0	0	0	0
2847	5	0	0	57	42	0	0	0	0	0	0	0	0
2848	0			80	60	0	0	0	0	0	0	0	0
2849	0	0		51	75	0	0	0	0	0	0	0	0
2850	0	0	0	57	35	1	0	0	1	0	0	0	0
2851	0	0	0	77	53	0	0	0	0	0	0	0	0
2852	0	0	0	71	42	0	0	0	0	0	0	0	0
2853	0	0	0	64	50	1	0	0	1	0	0	0	0
2854	0	0	0	53	39	0	0	0	0	0	0	0	0
2855	1	0	0	57	46	1	0	0	0	0	1	0	0
2856	0	0		39	57	0	0	0	0	0	0	0	0
2857	0	0	0	59	44	0	0	0	0	0	0	0	0
2858	7	1	2	39	33	0	0	0	0	0	0	0	0
2859	0	0	10	28	17	1	0	0	1	0	0	1	0
2860	0	0	0	46	30	0	0	0	0	0	0	0	0
2861	0	0	0	42	24	0	0	0	0	0	0	0	0
2862	0			57	26	0	0	0	0	0	0	0	0
2863	0	0	0	80	50	0	0	0	0	0	0	0	0
2864	0	0	0	48	24	0	0	0	0	0	0	0	0
2865		0	2	37	35	0	0	0	0	0	0	0	0
2866	0			62	46	0	0	0	0	0	0	0	0
2867	7	0	0	66	41	0	0	0	0	0	0	0	0
2868	0			62	32	0	0	0	0	0	0	0	0
2869	0	0	0	57	42	0	0	0	0	0	0	0	0
2870	0	0	0	80	64	0	0	0	0	0	0	0	0
2871	2	0	0	78	62	0	0	0	0	0	0	0	0
2872	0	0	2	33	21	0	0	0	0	0	0	0	0
2873				33	28	0	0	0	0	0	0	0	0
2874	0	0	0	24	51	0	0	0	0	0	0	0	0
2875	0	0	0	41	28	0	0	0	0	0	0	0	0
2876	0			42	32	0	0	0	0	0	0	0	0
2877	0	0		41	24	0	0	0	0	0	0	0	0
2878	0	0	0	66	39	0	0	0	1	0	0	0	0
2879	0	0	0	35	26	1	0	0	0	0	0	0	0
2880	0	0	0	57	44	0	0	0	1	0	0	0	0
2881	0			78	62	1	0	0	1	0	0	0	0
2882	1	0		60	39	0	0	0	0	0	0	0	0
2883	0	0	0	69	48	1	0	0	0	0	0	0	0
2884		0	0	66	50	0	0	0	1	0	1	0	0
2885	0			50	41	0	0	0	0	0	0	0	0
2886	1	1	0	30	12	1	0	0	0	0	1	1	0
2887	0	0	0	57	42	0	0	0	0	0	0	0	0
2888	0	0	0	75	53	0	0	0	1	0	0	0	0
2889	6	15	15	24	12	0	0	0	0	0	0	0	0
2890		0	17	24	14	0	0	0	0	0	0	0	0
2891	0	0	0	50	39	0	0	0	0	0	0	0	0
2892	0	0	0	42	21	0	0	0	0	0	0	0	0
2893	5	0	0	53	39	1	0	0	1	0	1	0	0
2894	3	0	0	57	42	1	0	0	1	0	1	0	0
2895	0	0	0	64	42	0	0	0	1	0	0	0	0
2896	0	0		21	10	0	0	0	0	0	0	0	0
2897	0	0	0	80	51	0	0	0	0	0	0	0	0
2898	0	0	0	78	39	0	0	0	0	0	0	0	0
2899	0	0	0	82	48	0	0	0	0	0	0	0	0
2900	0	0	0	87	62	0	0	0	0	0	0	0	0
2901	0	0	0	80	51	0	0	0	0	0	0	0	0
2902		0	0	78	57	0	0	0	0	0	0	0	0
2903	0	0	0	87	69	1	0	0	1	0	0	0	0
2904	0	0	0	62	53	0	0	0	0	0	0	0	0
2905	0	0	0	82	57	0	0	0	0	0	0	0	0
2906		0	0	60	57	1	0	0	0	0	1	0	0
2907	13	0	0	89	62	0	0	0	0	0	0	0	0
2908	0	0	0	87	71	0	0	0	1	0	0	0	0
2909				60	55	0	0	0	0	0	0	0	0
2910	2	0	0	80	42	0	0	0	0	0	0	0	0
2911	11	0	0	96	71	0	0	0	0	0	0	0	0
2912	9	0	0	57	46	0	0	0	0	0	0	0	0
2913	0	0	0	64	55	0	0	0	0	0	0	0	0
2914	0	0	0	73	66	0	0	0	0	0	0	0	0
2915	4	0		66	51	0	0	0	0	0	0	0	0
2916	0	0	0	80	51	0	0	0	0	0	0	0	0
2917	0	0	0	71	46	1	0	0	1	0	0	0	0
2918	0	0	0	73	48	1	0	0	1	0	0	0	0
2919	5	0	0	53	64	0	0	0	0	0	0	0	0
2920	0	0	0	59	48	0	0	0	0	0	0	0	0
2921		0	0	57	44	0	0	0	1	0	0	0	0
2922	0	0	0	75	42	0	0	0	0	0	0	0	0
2923	0	0	0	84	64	0	0	0	0	0	0	0	0
2924	0			64	48	0	0	0	0	0	0	0	0
2925	4	0	0	60	33	0	0	0	0	0	0	0	0
2926	0	0	0	55	37	0	0	0	1	0	0	0	0
2927	0	0	0	57	46	0	0	0	0	0	0	0	0
2928	10	0	0	64	48	1	0	0	0	0	1	0	0
2929	17	0	0	82	73	0	0	0	0	0	1	0	0
2930	1	0	0	84	69	0	0	0	0	0	0	0	0
2931	1	0	0	73	30	0	0	0	0	0	0	0	0
2932	0	0	0	44	24	0	0	0	0	0	0	0	0
2933	0	0	0	73	62	1	0	0	1	0	0	0	0
2934	0	0	0	73	51	0	0	0	1	0	0	0	0
2935	0	0	0	48	30	0	0	0	0	0	0	0	0
2936	0	0	0	62	51	0	0	0	0	0	0	0	0
2937	0	0	0	33	48	0	0	0	0	0	0	0	0
2938	0	0	0	64	48	0	0	0	0	0	0	0	0
2939	49	0	0	69	60	1	0	0	0	0	1	0	0
2940	4	0	0	51	44	0	0	0	0	0	0	0	0
2941	0	0	0	64	57	0	0	0	0	0	0	0	0
2942	0			53	46	0	0	0	0	0	0	0	0
2943	0	0	0	51	28	0	0	0	0	0	0	0	0
2944	22	0	0	50	39	0	0	0	0	0	0	0	0
2945	0	0	0	66	51	0	0	0	0	0	0	0	0
2946	7	0	0	51	37	0	0	0	0	0	0	0	0
2947	0	0	0	55	30	1	0	0	0	0	0	0	0
2948	35	0	0	57	28	0	0	0	0	0	0	0	0
2949	0	0	0	78	42	1	0	0	1	0	0	0	0
2950	0	0	0	32	14	0	0	0	0	0	0	0	0
2951	0	0	0	69	44	0	0	0	0	0	0	0	0
2952	0	0	0	37	51	0	0	0	0	0	0	0	0
2953	0	0	0	66	46	0	0	0	0	0	0	0	0
2954	0	0	0	59	48	0	0	0	0	0	1	0	0
2955	11	0	0	39	33	1	0	0	0	0	1	0	0
2956	0	0	0	69	57	0	0	0	0	0	0	0	0
2957	0			53	32	0	0	0	0	0	0	0	0
2958	0	0	0	39	15	0	0	0	1	0	0	0	0
2959	0	0	0	44	12	0	0	0	0	0	0	0	0
2960	0	0	0	64	59	0	0	0	0	0	0	0	0
2961	0	0	0	41	26	0	0	0	0	0	0	0	0
2962	0	0	2	39	33	0	0	0	0	0	0	0	0
2963			0	37	30	0	0	0	1	0	0	1	0
2964	1	1	2	30	15	0	0	0	0	0	0	0	0
2965	0	0	0	44	24	0	0	0	0	0	0	1	0
2966	0	0	0	41	28	0	0	0	0	0	0	0	0
2967	0	0	0	60	51	1	0	0	1	0	0	0	0
2968	0	0	0	44	26	0	0	0	0	0	0	0	0
2969	0	0	0	64	42	0	0	0	0	0	0	0	0
2970	0	0	0	41	57	0	0	0	0	0	0	0	0
2971	0	0	0	57	37	0	0	0	1	0	0	0	0
2972	0	0	0	69	51	0	0	0	1	0	0	0	0
2973	4	4	5	26	6	1	0	0	1	0	0	1	0
2974	0	0	0	69	55	0	0	0	1	0	0	0	0
2975	0	0	7	26	3	1	0	0	1	0	0	0	0
2976	0	0		35	19	0	0	0	0	0	0	0	0
2977	0	0	0	46	37	0	0	0	0	0	0	0	0
2978		0	0	28	15	0	0	0	1	0	0	0	0
2979	24	0	0	62	41	1	0	0	1	0	1	0	0
2980	0	0	0	80	75	0	0	0	1	0	1	0	0
2981	19	0	0	55	50	1	0	0	0	0	1	0	0
2982	9	0	0	69	57	0	0	0	0	0	0	0	0
2983	0	0	0	82	68	1	0	0	1	0	0	0	0
2984	0	0	0	30	8	1	0	0	1	0	0	0	0
2985	0	0	0	50	33	0	0	0	0	0	0	0	0
2986	3			42	33	0	0	0	0	0	0	0	0
2987	3			42	33	0	0	0	0	0	0	0	0
2988	0	0	0	46	15	0	0	0	0	0	0	0	0
2989	0			44	39	0	0	0	0	0	0	0	0
2990	0			53	33	0	0	0	0	0	0	0	0
2991	0	0	0	57	37	0	0	0	0	0	0	0	0
2992	0	0	0	62	39	0	0	0	0	0	0	0	0
2993	4	0	0	73	55	1	1	0	0	0	1	0	0
2994	8	0	0	89	73	0	0	0	0	0	0	0	0
2995	6	0	0	78	69	1	1	0	0	0	1	0	0
2996	0	0	0	75	39	0	0	0	0	0	0	0	0
2997	0	0	0	82	66	0	0	0	0	0	0	0	0
2998	2	0	0	60	77	0	0	0	0	0	0	0	0
2999	0	0	0	75	60	0	0	0	0	0	0	0	0
3000	0			84	69	0	0	0	0	0	0	0	0
3001	3	0	0	62	55	0	0	0	0	0	0	0	0
3002		0	0	75	60	1	0	0	1	0	0	0	0
3003	0	0	0	78	62	0	0	0	0	0	0	0	0
3004	50	0	0	55	51	0	0	0	0	0	0	0	0
3005	0	0	0	80	62	1	0	0	1	0	1	0	0
3006	0	0	0	77	51	0	0	0	0	0	0	0	0
3007	0	0	0	80	66	0	0	0	0	0	0	0	0
3008	0	0	0	75	55	1	1	0	0	0	0	0	0
3009	0	0	0	60	35	0	0	0	0	0	0	0	0
3010	0	0	0	75	66	1	0	0	1	0	0	0	0
3011	10			82	57	0	0	0	0	0	0	0	0
3012	0	0	0	62	42	0	0	0	0	0	1	0	0
3013	2	0	0	59	53	1	0	0	0	0	1	0	0
3014	0	0	0	80	62	0	0	0	0	0	0	0	0
3015	0	0	0	59	44	1	0	0	0	0	0	0	0
3016	3	0	0	75	64	0	0	0	0	0	0	0	0
3017	13	0	0	78	64	0	0	0	0	0	0	0	0
3018	0	0	0	87	68	1	0	0	1	0	0	0	0
3019	23			71	50	0	0	0	0	0	0	0	0
3020	12	0	0	59	46	1	0	0	0	0	1	0	0
3021	0	0	0	57	44	0	0	0	0	0	1	0	0
3022	35	0	0	62	57	0	0	0	0	0	0	0	0
3023	0	0	0	57	37	0	0	0	0	0	0	0	0
3024	0	0	0	59	42	0	0	0	0	0	0	0	0
3025		0	0	48	33	0	0	0	0	0	0	1	0
3026	0	0	0	80	64	0	0	0	0	0	0	0	0
3027	0	0	0	57	28	0	0	0	0	0	0	0	0
3028	0	0	0	73	62	0	0	0	0	0	0	0	0
3029	0	0	0	66	57	0	0	0	0	0	0	0	0
3030	1			69	42	0	0	0	0	0	0	0	0
3031	0	0		48	37	0	0	0	0	0	0	0	0
3032	0	0	0	82	66	0	0	0	0	0	0	0	0
3033	0	0	0	78	44	0	0	0	0	0	0	0	0
3034	0	0	0	55	44	0	0	0	0	0	0	0	0
3035	0	0		60	44	0	0	0	0	0	0	0	0
3036	0	0	0	62	55	0	0	0	0	0	0	0	0
3037	0			64	48	0	0	0	0	0	0	0	0
3038	0	0	0	82	69	0	0	0	0	0	1	0	0
3039	0	0	0	62	53	0	0	0	0	0	1	0	0
3040	0	0	0	53	42	0	0	0	0	0	1	0	0
3041	5	0	0	69	57	1	0	0	1	0	1	0	0
3042		0	0	64	53	1	0	0	1	0	1	0	0
3043	0	0	0	77	53	1	0	0	1	0	0	0	0
3044	0	0	0	53	50	0	0	0	0	0	0	0	0
3045	0	0	0	48	57	0	0	0	0	0	0	0	0
3046	0	0	0	59	53	1	0	0	0	0	0	0	0
3047	0	0	0	69	50	0	0	0	0	0	0	0	0
3048	4			57	53	0	0	0	0	0	0	0	0
3049	0	0	0	75	53	0	0	0	0	0	0	0	0
3050	0	0	0	64	42	0	0	0	0	0	0	0	0
3051	0	0	0	68	59	0	0	0	0	0	0	0	0
3052	1	3	7	32	26	0	0	0	0	0	0	0	0
3053	0	0	0	39	30	0	0	0	0	0	0	0	0
3054		0	0	53	42	0	0	0	0	0	0	0	0
3055	0	0	0	80	68	0	0	0	0	0	0	0	0
3056	0	0	0	51	37	0	0	0	0	0	0	0	0
3057		0	0	41	35	0	0	0	0	0	0	0	0
3058	2	1	2	28	15	0	0	0	0	0	0	0	0
3059	1	0	0	37	24	0	0	0	0	0	0	0	0
3060	0	0	0	60	48	1	0	0	0	0	1	0	0
3061	1	0	0	50	46	1	0	0	0	0	1	0	0
3062	0	0	0	37	24	0	0	0	0	0	0	0	0
3063	0	0	0	62	51	1	0	0	1	0	1	0	0
3064	0	0	0	82	68	0	0	0	0	0	0	0	0
3065	2	3	12	17	8	0	0	0	0	0	0	0	0
3066	0	0	5	32	24	0	0	0	0	0	0	0	0
3067	0	0	0	84	46	1	0	0	0	0	0	0	0
3068	0	2	22	19	-7	0	0	0	0	0	0	0	0
3069	1	0	0	33	28	1	0	0	0	0	1	0	0
3070	0	0		37	28	0	0	0	0	0	0	0	0
3071	0	0	10	17	0	0	0	0	1	0	0	0	0
3072	0	0	15	23	-7	0	0	0	1	0	0	0	0
3073	0	0	0	66	33	0	0	0	0	0	0	0	0
3074	0	0	5	3	15	0	0	0	0	0	0	0	0
3075	0	0	0	55	46	1	0	0	1	0	0	0	0
3076	0	0	0	57	37	1	0	0	0	0	1	0	0
3077	0	0	0	69	46	1	0	0	1	0	0	0	0
3078	0	0	0	80	35	0	0	0	0	0	0	0	0
3079	48			42	33	0	0	0	0	0	0	0	0
3080	0			53	35	0	0	0	0	0	0	0	0
3081	0	0	0	50	26	0	0	0	0	0	0	0	0
3082		0	0	82	60	0	0	0	1	0	0	0	0
3083	0	0	0	75	62	0	0	0	0	0	0	0	0
3084	0	0	0	75	68	0	0	0	1	0	1	0	0
3085	0			73	57	0	0	0	0	0	0	0	0
3086	1	0	0	73	48	0	0	0	0	0	0	0	0
3087	0	0	0	91	64	0	0	0	1	0	0	0	0
3088	0	0	0	87	66	0	0	0	0	0	0	0	0
3089	0	0	0	75	60	0	0	0	0	0	0	0	0
3090	0	0		87	60	0	0	0	0	0	0	0	0
3091	0	0	0	71	57	0	0	0	0	0	0	0	0
3092	0	0	0	84	60	0	0	0	0	0	0	0	0
3093	0	0	0	93	68	1	0	0	1	0	0	0	0
3094	0	0	0	91	71	0	0	0	0	0	0	0	0
3095	0	0	0	87	75	0	0	0	0	0	0	0	0
3096	0	0	0	84	66	0	0	0	0	0	0	0	0
3097	0	0	0	73	48	0	0	0	0	0	1	0	0
3098	0	0	0	71	55	0	0	0	0	0	0	0	0
3099	0	0	0	66	53	0	0	0	0	0	0	0	0
3100	0	0	0	53	62	0	0	0	0	0	0	0	0
3101	0	0	0	86	64	1	0	0	1	0	0	0	0
3102	0	0	0	69	46	0	0	0	1	0	0	0	0
3103	0	0	0	82	57	0	0	0	0	0	0	0	0
3104	0	0	0	93	59	0	0	0	0	0	0	0	0
3105	0	0		71	51	0	0	0	0	0	0	0	0
3106	0	0	0	69	51	0	0	0	0	0	0	0	0
3107	0	0	0	68	48	0	0	0	0	0	0	0	0
3108	0	0	0	89	75	0	1	0	0	0	1	0	0
3109	4	0	0	84	71	0	0	0	0	0	0	0	0
3110	0			75	60	0	0	0	0	0	0	0	0
3111	0	0	0	64	51	0	0	0	0	0	0	0	0
3112	0	0	0	51	69	0	0	0	0	0	0	0	0
3113	0	0	0	66	42	0	0	0	0	0	0	0	0
3114		0	0	51	35	0	0	0	0	0	0	0	0
3115	0	0	0	80	59	0	0	0	0	0	0	0	0
3116	0	0	0	51	39	0	0	0	0	0	0	0	0
3117	0	0	0	35	51	0	0	0	0	0	0	0	0
3118	0	0	0	71	55	0	0	0	0	0	0	0	0
3119	0	0	0	80	39	0	0	0	0	0	0	0	0
3120	0	0	0	75	60	0	0	0	0	0	0	0	0
3121	0			59	42	0	0	0	0	0	0	0	0
3122	0	0	0	66	57	0	0	0	0	0	0	0	0
3123				53	42	0	0	0	0	0	0	0	0
3124	0	0	0	66	55	1	0	0	0	0	1	0	0
3125	0	0	0	57	39	0	0	0	0	0	0	0	0
3126	0	0	0	71	57	0	0	0	1	0	0	0	0
3127	0	0	0	41	78	0	0	0	0	0	0	0	0
3128	7	0	0	73	44	0	0	0	0	0	0	0	0
3129	0	0	0	73	62	0	0	0	1	0	0	0	0
3130	0	0	0	78	48	1	0	0	1	0	0	0	0
3131	0	0	0	60	44	1	0	0	0	0	0	0	0
3132	0	0	0	84	75	0	0	0	0	0	0	0	0
3133	0	0	0	82	57	0	0	0	0	0	0	0	0
3134	0	0	0	59	39	0	0	0	1	0	0	0	0
3135	0	0	0	66	37	0	0	0	0	0	0	0	0
3136	0	0	0	51	30	0	0	0	0	0	0	0	0
3137				64	46	0	0	0	0	0	0	0	0
3138	0	0		57	35	0	0	0	0	0	0	0	0
3139	0	0	0	77	41	1	0	0	1	0	0	0	0
3140	10	0	0	80	55	0	0	0	0	0	0	0	0
3141	0	0	0	78	60	0	0	0	0	0	0	0	0
3142	0	0	0	69	62	0	0	0	0	0	0	0	0
3143	0	0	0	68	46	0	0	0	1	0	0	0	0
3144	0	0	0	78	46	1	0	0	1	0	1	0	0
3145	0	0	0	57	30	0	0	0	0	0	0	0	0
3146	13	0	0	69	44	0	0	0	0	0	0	0	0
3147	0	0	0	71	60	1	0	0	1	0	0	0	0
3148		0	0	42	39	0	0	0	0	0	0	0	0
3149	0	0	0	44	33	0	0	0	0	0	0	0	0
3150	0	0	0	51	41	0	0	0	0	0	0	0	0
3151	0	0	0	37	28	0	0	0	0	0	0	0	0
3152				57	46	0	0	0	0	0	0	0	0
3153	3	0	0	57	42	1	0	0	0	0	1	0	0
3154	0	0	0	44	24	0	0	0	0	0	0	0	0
3155	0	0	0	84	57	0	0	0	0	0	0	0	0
3156	0			57	39	0	0	0	0	0	0	0	0
3157	0	0	0	42	23	0	0	0	0	0	0	0	0
3158	0	0	0	35	17	1	0	0	1	0	1	1	0
3159	0	0	0	51	42	0	0	0	0	0	0	0	0
3160	9	0	0	57	50	0	0	0	0	0	0	0	0
3161	0	0		44	39	0	0	0	0	0	0	0	0
3162	0	0	0	64	30	0	0	0	0	0	0	0	0
3163	0	0	0	59	51	0	0	0	0	0	0	0	0
3164	64	0	0	75	64	1	1	0	0	0	1	0	0
3165	0			39	32	0	0	0	0	0	0	0	0
3166	0	0	0	26	17	0	0	0	0	0	0	0	0
3167	7	6	0	39	30	1	0	0	1	0	1	1	0
3168	0	0	0	37	32	0	0	0	0	0	0	1	0
3169	10	0	0	78	39	1	0	0	0	0	1	0	0
3170	0	0	0	84	69	0	0	0	0	0	0	0	0
3171	0	0	0	28	15	1	0	0	1	0	0	1	0
3172	3	0	0	50	44	1	0	0	0	0	1	0	0
3173	0	0	0	39	19	0	0	0	0	0	0	0	0
3174	0	0	0	75	64	1	0	0	1	0	1	0	0
3175	0	0	0	44	32	0	0	0	0	0	0	0	0
3176	0	0	0	73	42	0	0	0	0	0	0	0	0
3177	0	0	0	19	12	1	0	0	0	0	0	1	0
3178	0	0	0	28	21	0	0	0	0	0	0	0	0
3179	29	12	12	17	33	0	0	0	0	0	0	0	0
3180	0	0	0	55	37	0	0	0	1	0	0	0	0
3181	0	0	0	53	24	0	0	0	0	0	0	0	0
3182				37	30	0	0	0	0	0	0	1	0
3183	0	0	0	75	51	1	0	0	0	0	0	0	0
3184	0			48	37	0	0	0	0	0	0	0	0
3185				44	35	0	0	0	0	0	0	0	0
3186	1	0	0	46	37	0	0	0	0	0	1	0	0
3187	2	0		42	28	0	0	0	0	0	0	0	0
3188	0	0	0	24	42	0	0	0	0	0	0	0	0
3189	0	0	0	64	41	0	0	0	1	0	0	0	0
3190	17	3		30	24	0	0	0	0	0	0	0	0
3191	7	0	0	75	57	0	1	0	0	0	1	0	0
3192	6	0	0	80	69	1	1	0	1	0	1	0	0
3193	0	0	0	86	69	1	0	0	1	0	0	0	0
3194	0	0	0	87	50	0	0	0	0	0	0	0	0
3195	0	0	0	62	71	0	0	0	0	0	0	0	0
3196	0	0	0	77	66	0	0	0	1	0	0	0	0
3197				87	69	0	0	0	0	0	0	0	0
3198	0	0	0	71	80	0	0	0	0	0	0	0	0
3199	0	0	0	84	53	0	0	0	0	0	0	0	0
3200		0	0	69	46	0	0	0	0	0	0	0	0
3201	16	0	0	84	77	0	0	0	0	0	0	0	0
3202	0			77	57	0	0	0	0	0	0	0	0
3203	0	0	0	75	48	0	0	0	0	0	0	0	0
3204	0	0	0	48	66	0	0	0	0	0	0	0	0
3205	0	0	0	73	53	0	0	0	0	0	0	0	0
3206	0	0	0	84	60	0	0	0	0	0	0	0	0
3207	0	0		46	71	0	0	0	0	0	0	0	0
3208	0	0	0	80	53	0	0	0	0	0	0	0	0
3209	0	0	0	82	53	0	0	0	0	0	0	0	0
3210	6	0	0	78	68	0	0	0	0	0	0	0	0
3211	0	0	0	73	48	0	0	0	0	0	0	0	0
3212	0	0	0	69	48	0	0	0	0	0	0	0	0
3213	0	0	0	73	50	0	0	0	0	0	0	0	0
3214	0	0	0	87	77	0	0	0	0	0	1	0	0
3215	57	0	0	87	75	0	0	0	0	0	0	0	0
3216	5	0	0	66	44	0	0	0	0	0	0	0	0
3217	0	0	0	86	55	0	0	0	0	0	0	0	0
3218	7	0	0	46	57	0	0	0	0	0	0	0	0
3219	0	0	0	75	55	1	0	0	1	0	0	0	0
3220	0	0	0	73	46	0	0	0	0	0	0	0	0
3221	0	0	0	69	44	0	0	0	0	0	0	0	0
3222	0	0	0	87	68	0	0	0	0	0	0	0	0
3223	3			73	64	0	0	0	0	0	0	0	0
3224	0	0	0	75	48	0	0	0	0	0	0	0	0
3225	1	0	0	60	42	0	0	0	0	0	0	0	0
3226	0	0	0	73	51	0	0	0	0	0	0	0	0
3227	0	0	0	89	62	1	0	0	1	0	0	0	0
3228	0			64	50	0	0	0	0	0	0	0	0
3229	2	0	0	53	39	0	0	1	0	0	1	0	0
3230	0	0	0	48	60	0	0	0	0	0	0	0	0
3231	0	0	0	69	60	0	0	0	0	0	0	0	0
3232	0			59	42	0	0	0	0	0	0	0	0
3233	0	0	0	55	33	0	0	0	0	0	0	0	0
3234	0	0	0	51	37	0	0	0	0	0	1	0	0
3235	0	0	0	77	57	0	0	0	0	0	0	0	0
3236	0	0	0	57	42	0	0	0	0	0	0	0	0
3237	0	0	0	89	75	0	0	0	0	0	0	0	0
3238	0	0	0	86	69	0	0	0	0	0	0	0	0
3239	0	0	0	73	66	0	0	0	1	0	0	0	0
3240	0	0	0	80	62	0	0	0	0	0	0	0	0
3241	0	0	0	55	80	0	0	0	0	0	0	0	0
3242	0	0	0	71	53	0	0	0	0	0	0	0	0
3243	0	0	0	66	48	0	0	0	0	0	0	0	0
3244	0	0	0	57	78	0	0	0	0	0	0	0	0
3245	37	0	0	68	59	0	0	0	0	0	0	0	0
3246		0	0	51	42	0	0	0	0	0	1	0	0
3247	0	0	0	66	35	0	0	0	0	0	0	0	0
3248	0	0	0	64	35	0	0	0	0	0	0	0	0
3249	0	0	0	66	53	0	0	0	0	0	0	0	0
3250	13	0	0	64	57	1	0	0	0	0	1	0	0
3251	0	0	0	60	37	0	0	0	0	0	0	0	0
3252	0	0	0	35	53	0	0	0	0	0	0	0	0
3253	0	0	0	46	24	0	0	0	0	0	0	0	0
3254	0	0	0	60	37	0	0	0	0	0	0	0	0
3255	0	0	0	64	55	0	0	0	0	0	0	0	0
3256				57	42	0	0	0	0	0	0	0	0
